solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;0
DynASP;(INC);3025012838;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_train.gml.lparse.undirected.bz2;11765030400;0.04;0.06;0.19;0.31;0.0;21152;4;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_train.gml.lparse.undirected.bz2;11765030400;0.05;0.05;0.18;0.29;0.0;21232;4;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_train.gml.lparse.undirected.bz2;11765030400;0.05;0.07;0.20;0.33;0.0;21152;4;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_train.gml.lparse.undirected.bz2;11765030400;0.05;0.04;0.18;0.3;0.0;21152;4;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_train.gml.lparse.undirected.bz2;11765030400;0.05;0.06;0.21;0.32;0.01;21136;4;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.0;0.02;0.04;0.06;0.0;15904;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15904;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15904;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.04;0.01;15904;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.05;0.0;15888;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15904;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15904;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15904;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15904;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15888;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15952;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.0;0.02;0.02;0.04;0.0;15952;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.05;0.0;15968;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15952;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15952;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15968;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.05;0.0;15968;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15968;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.02;0.02;0.06;0.0;15952;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15936;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.0;0.02;0.02;0.04;0.01;15888;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.00;0.03;0.04;0.0;15904;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.04;0.0;15888;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.04;0.0;15888;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.01;0.04;0.0;15904;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.00;0.02;0.04;0.0;15888;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.00;0.02;0.04;0.0;15904;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.04;0.0;15904;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15904;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2513;0.01;0.01;0.02;0.05;0.0;15888;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.05;0.07;0.16;0.0;18096;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.01;0.06;0.07;0.16;0.0;18112;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.05;0.08;0.15;0.01;18128;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.05;0.07;0.15;0.0;18112;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.15;0.0;18112;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.01;0.06;0.07;0.16;0.0;18128;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.15;0.01;18112;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.06;0.15;0.0;18112;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18112;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.05;0.07;0.16;0.0;18112;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.01;0.06;0.07;0.15;0.0;18176;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.06;0.16;0.0;18176;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18192;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18192;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.01;0.07;0.07;0.15;0.01;18160;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.06;0.16;0.0;18176;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.01;0.08;0.07;0.18;0.0;18176;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.03;0.06;0.08;0.18;0.0;18160;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18112;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.12;0.0;18144;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18144;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.06;0.12;0.0;18144;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18144;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18128;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.12;0.01;18144;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.02;0.01;0.08;0.12;0.0;18128;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.03;0.01;0.07;0.12;0.0;18144;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;15507904;0.05;0.03;0.07;0.16;0.0;18128;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.08;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.08;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18176;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.07;0.16;0.0;18160;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.09;0.18;0.01;18144;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.08;0.17;0.0;18224;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.15;0.0;18240;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.03;0.09;0.09;0.23;0.0;18224;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18240;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.10;0.07;0.19;0.0;18224;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.12;0.0;18192;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.04;0.02;0.09;0.16;0.0;18208;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.13;0.0;18192;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18208;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.12;0.0;18192;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.03;0.03;0.06;0.13;0.0;18208;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.01;0.08;0.12;0.01;18192;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18192;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.08;0.12;0.0;18208;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.09;0.14;0.0;18208;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18208;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.07;0.17;0.0;18208;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18192;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18192;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18224;3;0;0;0
DynASP;(PRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.17;0.0;18224;3;0;0;0
DynASP;(PRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.01;0.06;0.08;0.17;0.0;18192;3;0;0;0
DynASP;(PRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.18;0.28;0.0;18208;3;0;0;0
DynASP;(PRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.08;0.16;0.01;18208;3;0;0;0
DynASP;(PRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.06;0.16;0.0;18208;3;0;0;0
DynASP;(INVPRIM);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.01;0.07;0.09;0.17;0.0;18288;3;0;0;0
DynASP;(INVPRIM);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18288;3;0;0;0
DynASP;(INVPRIM);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.06;0.16;0.0;18256;3;0;0;0
DynASP;(INVPRIM);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.01;0.07;0.08;0.18;0.0;18272;3;0;0;0
DynASP;(INVPRIM);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18288;3;0;0;0
DynASP;(INVPRIM);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.07;0.07;0.16;0.0;18288;3;0;0;0
DynASP;(INVPRIM);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;18272;3;0;0;0
DynASP;(INVPRIM);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.03;0.06;0.09;0.19;0.0;18272;3;0;0;0
DynASP;(INVPRIM);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.06;0.07;0.16;0.0;17648;3;0;0;0
DynASP;(INVPRIM);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.01;0.06;0.08;0.16;0.01;18272;3;0;0;0
DynASP;(INC);0;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.13;0.0;18224;3;0;0;0
DynASP;(INC);1881060079;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.13;0.0;18240;3;0;0;0
DynASP;(INC);2156980077;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.03;0.02;0.07;0.14;0.0;18224;3;0;0;0
DynASP;(INC);2460733895;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18240;3;0;0;0
DynASP;(INC);2987179023;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.01;0.08;0.12;0.0;18208;3;0;0;0
DynASP;(INC);3025012838;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.05;0.03;0.12;0.21;0.0;18240;3;0;0;0
DynASP;(INC);3630735793;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.02;0.07;0.12;0.0;18208;3;0;0;0
DynASP;(INC);4176834253;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.03;0.03;0.07;0.13;0.01;18224;3;0;0;0
DynASP;(INC);554563280;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.02;0.03;0.07;0.12;0.0;18208;3;0;0;0
DynASP;(INC);600817034;vertex_cover_better.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;15507904;0.03;0.03;0.07;0.14;0.0;18208;3;0;0;0
DynASP;(PRIM);0;vertex_cover_better.lp_auckland-transport_20140910_0129_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89988;0.01;0.03;0.04;0.09;0.0;16848;3;0;0;0
DynASP;(PRIM);1881060079;vertex_cover_better.lp_auckland-transport_20140910_0129_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89988;0.01;0.03;0.04;0.09;0.0;16880;3;0;0;0
DynASP;(PRIM);2156980077;vertex_cover_better.lp_auckland-transport_20140910_0129_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89988;0.01;0.03;0.04;0.09;0.0;16848;3;0;0;0
DynASP;(PRIM);2460733895;vertex_cover_better.lp_auckland-transport_20140910_0129_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89988;0.01;0.03;0.04;0.09;0.0;16864;3;0;0;0
DynASP;(PRIM);2987179023;vertex_cover_better.lp_auckland-transport_20140910_0129_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89988;0.02;0.03;0.04;0.09;0.0;16880;3;0;0;0
