solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;non_opt_models
Clas;p;0;domset.lp_cebu-jeepney-routing_20130730_0359_subgraph_train+metro+tram.gml.lparse.undirected.bz2;112;0.003;0;0;0.0;0.0;8768;0;14;0;113
Clas;p;0;domset.lp_cebu-jeepney-routing_20130730_0359_subgraph_train+metro.gml.lparse.undirected.bz2;112;0.003;0;0;0.0;0.0;8784;0;14;0;113
Clas;p;0;domset.lp_central-arkansas-transit-authority_20120522_1545_subgraph_metro+tram.gml.lparse.undirected.bz2;47;0.002;0;0;0.0;0.0;8592;0;5;0;48
Clas;p;0;domset.lp_central-arkansas-transit-authority_20120522_1545_subgraph_train+metro+tram.gml.lparse.undirected.bz2;47;0.002;0;0;0.0;0.0;8576;0;5;0;48
Clas;p;0;domset.lp_central-arkansas-transit-authority_20120522_1545_subgraph_tram.gml.lparse.undirected.bz2;47;0.002;0;0;0.0;0.0;8576;0;5;0;48
Clas;p;0;domset.lp_chicago-transit-authority_20151217_1219_subgraph_metro+tram.gml.lparse.undirected.bz2;3302165;11.4;0;0;11.39;0.0;9504;0;50;0;3302166
Clas;p;0;domset.lp_chicago-transit-authority_20151217_1219_subgraph_metro.gml.lparse.undirected.bz2;3302165;9.381;0;0;9.37;0.0;9520;0;50;0;3302166
Clas;p;0;domset.lp_chicago-transit-authority_20151217_1219_subgraph_train+metro+tram.gml.lparse.undirected.bz2;3302165;11.919;0;0;11.9;0.0;9520;0;50;0;3302166
Clas;p;0;domset.lp_chicago-transit-authority_20151217_1219_subgraph_train+metro.gml.lparse.undirected.bz2;3302165;11.415;0;0;11.4;0.0;9520;0;50;0;3302166
Clas;p;0;domset.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;15120;0.046;0;0;0.04;0.0;9264;0;37;0;15121
Clas;p;0;domset.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;15120;0.054;0;0;0.05;0.0;9264;0;37;0;15121
Clas;p;0;domset.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8320;0;2;0;2
Clas;p;0;domset.lp_connectoos.com_20150906_0927_subgraph_metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;2;0;2
Clas;p;0;domset.lp_csehattila87_20151216_1417_subgraph_metro+tram.gml.lparse.undirected.bz2;96;0.004;0;0;0.0;0.0;8864;0;16;0;97
Clas;p;0;domset.lp_csehattila87_20151216_1417_subgraph_train+metro+tram.gml.lparse.undirected.bz2;96;0.004;0;0;0.0;0.0;8864;0;16;0;97
Clas;p;0;domset.lp_csehattila87_20151216_1417_subgraph_tram.gml.lparse.undirected.bz2;96;0.004;0;0;0.0;0.0;8864;0;16;0;97
Clas;p;0;domset.lp_csehpacilla@mailbox.hu_20141204_2045_subgraph_metro+tram.gml.lparse.undirected.bz2;7032;0.027;0;0;0.03;0.0;8864;0;17;0;7033
Clas;p;0;domset.lp_csehpacilla@mailbox.hu_20141204_2045_subgraph_train+metro+tram.gml.lparse.undirected.bz2;7032;0.029;0;0;0.02;0.0;8848;0;17;0;7033
Clas;p;0;domset.lp_csehpacilla@mailbox.hu_20141204_2045_subgraph_tram.gml.lparse.undirected.bz2;7032;0.027;0;0;0.02;0.0;8848;0;17;0;7033
Clas;p;0;domset.lp_cts_20130915_1535_subgraph_metro+tram.gml.lparse.undirected.bz2;6870;0.022;0;0;0.02;0.0;8944;0;23;0;6871
Clas;p;0;domset.lp_cts_20130915_1535_subgraph_train+metro+tram.gml.lparse.undirected.bz2;6870;0.023;0;0;0.02;0.0;8928;0;23;0;6871
Clas;p;0;domset.lp_cts_20130915_1535_subgraph_tram.gml.lparse.undirected.bz2;6870;0.025;0;0;0.02;0.0;8944;0;23;0;6871
Clas;p;0;domset.lp_dallas-area-rapid-transit_20151216_1427_subgraph_metro+tram.gml.lparse.undirected.bz2;1064;0.009;0;0;0.0;0.0;8848;0;22;0;1065
Clas;p;0;domset.lp_dallas-area-rapid-transit_20151216_1427_subgraph_train+metro+tram.gml.lparse.undirected.bz2;35896;0.109;0;0;0.11;0.0;8944;0;25;0;35897
Clas;p;0;domset.lp_dallas-area-rapid-transit_20151216_1427_subgraph_train+metro.gml.lparse.undirected.bz2;13;0.001;0;0;0.0;0.0;8528;0;4;0;14
Clas;p;0;domset.lp_dallas-area-rapid-transit_20151216_1427_subgraph_train.gml.lparse.undirected.bz2;13;0.001;0;0;0.0;0.0;8512;0;4;0;14
Clas;p;0;domset.lp_dallas-area-rapid-transit_20151216_1427_subgraph_tram.gml.lparse.undirected.bz2;1064;0.01;0;0;0.01;0.0;8848;0;22;0;1065
Clas;p;0;domset.lp_dart-archiver_20111024_0319_subgraph_metro+tram.gml.lparse.undirected.bz2;5103;0.02;0;0;0.02;0.0;8800;0;20;0;5104
Clas;p;0;domset.lp_dart-archiver_20111024_0319_subgraph_train+metro+tram.gml.lparse.undirected.bz2;255957;0.723;0;0;0.72;0.0;8928;0;25;0;255958
Clas;p;0;domset.lp_dart-archiver_20111024_0319_subgraph_train+metro.gml.lparse.undirected.bz2;13;0.001;0;0;0.0;0.0;8368;0;6;0;14
Clas;p;0;domset.lp_dart-archiver_20111024_0319_subgraph_train.gml.lparse.undirected.bz2;13;0.001;0;0;0.0;0.0;8368;0;6;0;14
Clas;p;0;domset.lp_dart-archiver_20111024_0319_subgraph_tram.gml.lparse.undirected.bz2;5103;0.028;0;0;0.03;0.0;8800;0;20;0;5104
Clas;p;0;domset.lp_ddly22000_20141210_1905_subgraph_metro+tram.gml.lparse.undirected.bz2;715;0.009;0;0;0.0;0.0;8896;0;21;0;716
Clas;p;0;domset.lp_ddly22000_20141210_1905_subgraph_tram.gml.lparse.undirected.bz2;715;0.009;0;0;0.01;0.0;8896;0;21;0;716
Clas;p;0;domset.lp_ecobici.stats_20141007_2248_subgraph_metro+tram.gml.lparse.undirected.bz2;21834800;82.104;0;0;82.02;0.01;9904;0;68;0;21834801
Clas;p;0;domset.lp_ecobici.stats_20141007_2248_subgraph_metro.gml.lparse.undirected.bz2;21834800;70.983;0;0;70.95;0.0;9904;0;68;0;21834801
Clas;p;0;domset.lp_ecobici.stats_20141007_2248_subgraph_train+metro+tram.gml.lparse.undirected.bz2;21834800;87.641;0;0;87.55;0.0;9776;0;76;0;21834801
Clas;p;0;domset.lp_ecobici.stats_20141007_2248_subgraph_train+metro.gml.lparse.undirected.bz2;21834800;84.107;0;0;84.03;0.01;9776;0;76;0;21834801
Clas;p;0;domset.lp_ecobici.stats_20141007_2248_subgraph_train.gml.lparse.undirected.bz2;8;0.002;0;0;0.0;0.0;8448;0;9;0;9
Clas;p;0;domset.lp_edmonton-transit-system_20150902_0111_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8640;0;6;0;5
Clas;p;0;domset.lp_edmonton-transit-system_20150902_0111_subgraph_train+metro+tram.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8640;0;6;0;5
Clas;p;0;domset.lp_edmonton-transit-system_20150902_0111_subgraph_tram.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8624;0;6;0;5
Clas;p;0;domset.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;1;0;3
Clas;p;0;domset.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;1;0;3
Clas;p;0;domset.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;1;0;3
Clas;p;0;domset.lp_gautrain-management-agency_20111002_1801_subgraph_train+metro+tram.gml.lparse.undirected.bz2;14;0.001;0;0;0.0;0.0;8576;0;4;0;15
Clas;p;0;domset.lp_gautrain-management-agency_20111002_1801_subgraph_train+metro.gml.lparse.undirected.bz2;14;0.002;0;0;0.0;0.0;8560;0;4;0;15
Clas;p;0;domset.lp_gautrain-management-agency_20111002_1801_subgraph_train.gml.lparse.undirected.bz2;14;0.001;0;0;0.0;0.0;8560;0;4;0;15
Clas;p;0;domset.lp_gbrail.info_20130817_2226_subgraph_metro+tram.gml.lparse.undirected.bz2;3;0.001;0;0;0.0;0.0;8528;0;5;0;4
Clas;p;0;domset.lp_gbrail.info_20130817_2226_subgraph_metro.gml.lparse.undirected.bz2;3;0.001;0;0;0.0;0.0;8544;0;5;0;4
Clas;p;0;domset.lp_go-transit_20151219_0133_subgraph_train+metro+tram.gml.lparse.undirected.bz2;288;0.006;0;0;0.0;0.0;8928;0;19;0;289
Clas;p;0;domset.lp_go-transit_20151219_0133_subgraph_train+metro.gml.lparse.undirected.bz2;288;0.006;0;0;0.01;0.0;8928;0;19;0;289
Clas;p;0;domset.lp_go-transit_20151219_0133_subgraph_train.gml.lparse.undirected.bz2;288;0.006;0;0;0.01;0.0;8912;0;19;0;289
Clas;p;0;domset.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;351;0.006;0;0;0.0;0.0;8832;0;18;0;352
Clas;p;0;domset.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;208;0.003;0;0;0.0;0.0;8592;0;8;0;209
Clas;p;0;domset.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;351;0.006;0;0;0.0;0.0;8816;0;18;0;352
Clas;p;0;domset.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;208;0.003;0;0;0.0;0.0;8592;0;8;0;209
Clas;p;0;domset.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;9;0.002;0;0;0.0;0.0;8736;0;12;0;10
Clas;p;0;domset.lp_guy@connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;2;0;2
Clas;p;0;domset.lp_guy@connectoos.com_20150906_0927_subgraph_metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;2;0;2
Clas;p;0;domset.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_metro+tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8528;0;4;0;6
Clas;p;0;domset.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_train+metro+tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8528;0;4;0;6
Clas;p;0;domset.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8544;0;4;0;6
Clas;p;0;domset.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_metro+tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8336;0;4;0;6
Clas;p;0;domset.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_train+metro+tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8320;0;4;0;6
Clas;p;0;domset.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_tram.gml.lparse.undirected.bz2;5;0.001;0;0;0.0;0.0;8336;0;4;0;6
Clas;p;0;domset.lp_kanbeaya_20140921_0030_subgraph_train+metro+tram.gml.lparse.undirected.bz2;32680;0.113;0;0;0.1;0.0;8896;0;24;0;32681
Clas;p;0;domset.lp_kanbeaya_20140921_0030_subgraph_train+metro.gml.lparse.undirected.bz2;32680;0.085;0;0;0.08;0.0;8912;0;24;0;32681
Clas;p;0;domset.lp_kanbeaya_20140921_0030_subgraph_train.gml.lparse.undirected.bz2;32680;0.092;0;0;0.09;0.0;8896;0;24;0;32681
Clas;p;0;domset.lp_kingcounty-archiver_20151217_1106_subgraph_metro+tram.gml.lparse.undirected.bz2;27;0.002;0;0;0.0;0.0;8688;0;9;0;28
Clas;p;0;domset.lp_kingcounty-archiver_20151217_1106_subgraph_train+metro+tram.gml.lparse.undirected.bz2;27;0.002;0;0;0.0;0.0;8688;0;9;0;28
Clas;p;0;domset.lp_kingcounty-archiver_20151217_1106_subgraph_tram.gml.lparse.undirected.bz2;27;0.002;0;0;0.0;0.0;8720;0;9;0;28
Clas;p;0;domset.lp_la-metro_20101211_0848_subgraph_metro+tram.gml.lparse.undirected.bz2;196258;0.513;0;0;0.51;0.0;8960;0;25;0;196259
Clas;p;0;domset.lp_la-metro_20101211_0848_subgraph_metro.gml.lparse.undirected.bz2;18;0.001;0;0;0.0;0.0;8560;0;6;0;19
Clas;p;0;domset.lp_la-metro_20101211_0848_subgraph_train+metro+tram.gml.lparse.undirected.bz2;196258;0.509;0;0;0.5;0.0;8928;0;25;0;196259
Clas;p;0;domset.lp_la-metro_20101211_0848_subgraph_train+metro.gml.lparse.undirected.bz2;18;0.002;0;0;0.0;0.0;8544;0;6;0;19
Clas;p;0;domset.lp_la-metro_20101211_0848_subgraph_tram.gml.lparse.undirected.bz2;44;0.004;0;0;0.0;0.0;8832;0;19;0;45
Clas;p;0;domset.lp_mariaspringfieldsmith_20150921_1346_subgraph_metro+tram.gml.lparse.undirected.bz2;3;0.001;0;0;0.0;0.0;8304;0;2;0;4
Clas;p;0;domset.lp_mariaspringfieldsmith_20150921_1346_subgraph_train+metro+tram.gml.lparse.undirected.bz2;3;0.001;0;0;0.0;0.0;8304;0;2;0;4
Clas;p;0;domset.lp_mariaspringfieldsmith_20150921_1346_subgraph_tram.gml.lparse.undirected.bz2;3;0.001;0;0;0.0;0.0;8288;0;2;0;4
Clas;p;0;domset.lp_massachusetts-archiver_20151219_0121_subgraph_metro+tram.gml.lparse.undirected.bz2;80931159;300;0;0;300;0.0;10432;0;84;1;80931160+
Clas;p;0;domset.lp_massachusetts-archiver_20151219_0121_subgraph_metro.gml.lparse.undirected.bz2;6840;0.039;0;0;0.04;0.0;9152;0;35;0;6841
Clas;p;0;domset.lp_massachusetts-archiver_20151219_0121_subgraph_tram.gml.lparse.undirected.bz2;1769472;5.818;0;0;5.81;0.0;9504;0;49;0;1769473
Clas;p;0;domset.lp_metlink-archiver_20110208_0348_subgraph_train+metro+tram.gml.lparse.undirected.bz2;4288;0.016;0;0;0.01;0.0;8960;0;22;0;4289
Clas;p;0;domset.lp_metlink-archiver_20110208_0348_subgraph_train+metro.gml.lparse.undirected.bz2;4288;0.023;0;0;0.02;0.0;8960;0;22;0;4289
Clas;p;0;domset.lp_metlink-archiver_20110208_0348_subgraph_train.gml.lparse.undirected.bz2;4288;0.022;0;0;0.02;0.0;8976;0;22;0;4289
Clas;p;0;domset.lp_metlink-archiver_20110625_0239_subgraph_train+metro+tram.gml.lparse.undirected.bz2;64;0.005;0;0;0.0;0.0;8944;0;22;0;65
Clas;p;0;domset.lp_metlink-archiver_20110625_0239_subgraph_train+metro.gml.lparse.undirected.bz2;64;0.005;0;0;0.0;0.0;8960;0;22;0;65
Clas;p;0;domset.lp_metlink-archiver_20110625_0239_subgraph_train.gml.lparse.undirected.bz2;64;0.005;0;0;0.0;0.0;8944;0;22;0;65
Clas;p;0;domset.lp_metlink-archiver_20110705_0254_subgraph_train+metro+tram.gml.lparse.undirected.bz2;64;0.005;0;0;0.0;0.0;8960;0;22;0;65
Clas;p;0;domset.lp_metlink-archiver_20110705_0254_subgraph_train+metro.gml.lparse.undirected.bz2;64;0.005;0;0;0.0;0.0;8944;0;22;0;65
Clas;p;0;domset.lp_metlink-archiver_20110705_0254_subgraph_train.gml.lparse.undirected.bz2;64;0.005;0;0;0.01;0.0;8960;0;22;0;65
Clas;p;0;domset.lp_metro-bilbao_20110407_1059_subgraph_metro+tram.gml.lparse.undirected.bz2;5;0.002;0;0;0.0;0.0;8752;0;13;0;6
Clas;p;0;domset.lp_metro-bilbao_20110407_1059_subgraph_metro.gml.lparse.undirected.bz2;5;0.002;0;0;0.0;0.0;8784;0;13;0;6
Clas;p;0;domset.lp_metro-bilbao_20110407_1059_subgraph_train+metro+tram.gml.lparse.undirected.bz2;5;0.002;0;0;0.0;0.0;8784;0;13;0;6
Clas;p;0;domset.lp_metro-bilbao_20110407_1059_subgraph_train+metro.gml.lparse.undirected.bz2;5;0.002;0;0;0.0;0.0;8784;0;13;0;6
Clas;p;0;domset.lp_metro-st-louis_20130916_1522_subgraph_train+metro+tram.gml.lparse.undirected.bz2;91;0.003;0;0;0.0;0.0;8768;0;13;0;92
Clas;p;0;domset.lp_metro-st-louis_20130916_1522_subgraph_train+metro.gml.lparse.undirected.bz2;91;0.003;0;0;0.0;0.0;8768;0;13;0;92
Clas;p;0;domset.lp_metro-st-louis_20130916_1522_subgraph_train.gml.lparse.undirected.bz2;91;0.003;0;0;0.0;0.0;8768;0;13;0;92
Clas;p;0;domset.lp_metro-valencia_20120820_0636_subgraph_metro+tram.gml.lparse.undirected.bz2;8750796;25.235;0;0;25.22;0.0;9264;0;44;0;8750797
Clas;p;0;domset.lp_metro-valencia_20120820_0636_subgraph_metro.gml.lparse.undirected.bz2;2090;0.014;0;0;0.02;0.0;9088;0;30;0;2091
Clas;p;0;domset.lp_metro-valencia_20120820_0636_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8750796;25.768;0;0;25.75;0.0;9280;0;44;0;8750797
Clas;p;0;domset.lp_metro-valencia_20120820_0636_subgraph_train+metro.gml.lparse.undirected.bz2;2090;0.016;0;0;0.02;0.0;9072;0;30;0;2091
Clas;p;0;domset.lp_metro-valencia_20120820_0636_subgraph_tram.gml.lparse.undirected.bz2;70;0.003;0;0;0.0;0.0;8832;0;15;0;71
Clas;p;0;domset.lp_metro_munich.lparse.undirected.bz2;20542464;52.362;0;0;52.3;0.02;9168;0;35;0;20542465
Clas;p;0;domset.lp_metrolink_20120204_0419_subgraph_train+metro+tram.gml.lparse.undirected.bz2;369;0.009;0;0;0.0;0.0;8848;0;17;0;370
Clas;p;0;domset.lp_metrolink_20120204_0419_subgraph_train+metro.gml.lparse.undirected.bz2;369;0.008;0;0;0.01;0.0;8848;0;17;0;370
Clas;p;0;domset.lp_metrolink_20120204_0419_subgraph_train.gml.lparse.undirected.bz2;369;0.008;0;0;0.01;0.0;8848;0;17;0;370
Clas;p;0;domset.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_metro+tram.gml.lparse.undirected.bz2;40;0.003;0;0;0.0;0.0;8768;0;13;0;41
Clas;p;0;domset.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_metro.gml.lparse.undirected.bz2;40;0.003;0;0;0.0;0.0;8768;0;13;0;41
Clas;p;0;domset.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_train+metro+tram.gml.lparse.undirected.bz2;40;0.003;0;0;0.0;0.0;8784;0;13;0;41
Clas;p;0;domset.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_train+metro.gml.lparse.undirected.bz2;40;0.003;0;0;0.0;0.0;8784;0;13;0;41
Clas;p;0;domset.lp_metropolitan-transit-authority-of-harris-county_20150228_0202_subgraph_metro+tram.gml.lparse.undirected.bz2;3;0.003;0;0;0.0;0.0;8816;0;16;0;4
Clas;p;0;domset.lp_metropolitan-transit-authority-of-harris-county_20150228_0202_subgraph_train+metro+tram.gml.lparse.undirected.bz2;3;0.003;0;0;0.0;0.0;8784;0;16;0;4
Clas;p;0;domset.lp_metropolitan-transit-authority-of-harris-county_20150228_0202_subgraph_tram.gml.lparse.undirected.bz2;3;0.003;0;0;0.0;0.0;8800;0;16;0;4
Clas;p;0;domset.lp_miami-dade-transit_20151219_0136_subgraph_metro+tram.gml.lparse.undirected.bz2;6;0.002;0;0;0.0;0.0;8672;0;8;0;7
Clas;p;0;domset.lp_miami-dade-transit_20151219_0136_subgraph_train+metro+tram.gml.lparse.undirected.bz2;12;0.004;0;0;0.0;0.0;8960;0;22;0;13
Clas;p;0;domset.lp_miami-dade-transit_20151219_0136_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.003;0;0;0.0;0.0;8864;0;14;0;3
Clas;p;0;domset.lp_miami-dade-transit_20151219_0136_subgraph_train.gml.lparse.undirected.bz2;2;0.003;0;0;0.0;0.0;8880;0;14;0;3
Clas;p;0;domset.lp_miami-dade-transit_20151219_0136_subgraph_tram.gml.lparse.undirected.bz2;6;0.002;0;0;0.0;0.0;8672;0;8;0;7
Clas;p;0;domset.lp_mornington-railway_20141217_1316_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;1;0;2
Clas;p;0;domset.lp_mornington-railway_20141217_1316_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;1;0;2
Clas;p;0;domset.lp_mornington-railway_20141217_1316_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8304;0;1;0;2
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_metro+tram.gml.lparse.undirected.bz2;248640;0.65;0;0;0.65;0.0;9120;0;31;0;248641
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_metro.gml.lparse.undirected.bz2;224;0.004;0;0;0.0;0.0;8720;0;9;0;225
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_train+metro+tram.gml.lparse.undirected.bz2;89510400;281.083;0;0;280.95;0.0;9744;0;51;0;89510401
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_train+metro.gml.lparse.undirected.bz2;80640;0.242;0;0;0.24;0.0;9280;0;29;0;80641
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_train.gml.lparse.undirected.bz2;360;0.007;0;0;0.0;0.0;9152;0;20;0;361
Clas;p;0;domset.lp_mta-maryland-archiver_20111026_0315_subgraph_tram.gml.lparse.undirected.bz2;1110;0.01;0;0;0.01;0.0;8928;0;22;0;1111
Clas;p;0;domset.lp_mta-maryland-archiver_20150819_0130_subgraph_metro+tram.gml.lparse.undirected.bz2;448;0.011;0;0;0.01;0.0;9216;0;30;0;449
