solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;non_opt_models
Clas;p;0;3col.lp_dallas-area-rapid-transit_20151216_1427_subgraph_tram.gml.lparse.undirected.bz2;4;0.006;0;0;0.0;0.0;9040;0;0;0;5
Clas;p;0;3col.lp_dart-archiver_20111024_0319_subgraph_metro+tram.gml.lparse.undirected.bz2;70;0.007;0;0;0.0;0.0;8736;0;2;0;71
Clas;p;0;3col.lp_dart-archiver_20111024_0319_subgraph_train+metro+tram.gml.lparse.undirected.bz2;560;0.013;0;0;0.01;0.0;9232;0;3;0;561
Clas;p;0;3col.lp_dart-archiver_20111024_0319_subgraph_train+metro.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8432;0;0;0;5
Clas;p;0;3col.lp_dart-archiver_20111024_0319_subgraph_train.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8448;0;0;0;5
Clas;p;0;3col.lp_dart-archiver_20111024_0319_subgraph_tram.gml.lparse.undirected.bz2;70;0.007;0;0;0.01;0.0;8736;0;2;0;71
Clas;p;0;3col.lp_ddly22000_20141210_1905_subgraph_metro+tram.gml.lparse.undirected.bz2;1920;0.017;0;0;0.01;0.0;8816;0;4;0;1921
Clas;p;0;3col.lp_ecobici.stats_20141007_2248_subgraph_metro+tram.gml.lparse.undirected.bz2;2048;0.02;0;0;0.02;0.0;10832;0;0;0;2049
Clas;p;0;3col.lp_ecobici.stats_20141007_2248_subgraph_metro.gml.lparse.undirected.bz2;2048;0.028;0;0;0.03;0.0;10848;0;0;0;2049
Clas;p;0;3col.lp_ecobici.stats_20141007_2248_subgraph_train+metro+tram.gml.lparse.undirected.bz2;4096;0.046;0;0;0.04;0.0;10800;0;0;0;4097
Clas;p;0;3col.lp_ecobici.stats_20141007_2248_subgraph_train+metro.gml.lparse.undirected.bz2;4096;0.044;0;0;0.04;0.0;10784;0;0;0;4097
Clas;p;0;3col.lp_ecobici.stats_20141007_2248_subgraph_train.gml.lparse.undirected.bz2;4;0.003;0;0;0.0;0.0;8576;0;0;0;5
Clas;p;0;3col.lp_edmonton-transit-system_20150902_0111_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8560;0;1;0;5
Clas;p;0;3col.lp_edmonton-transit-system_20150902_0111_subgraph_train+metro+tram.gml.lparse.undirected.bz2;4;0.001;0;0;0.0;0.0;8592;0;1;0;5
Clas;p;0;3col.lp_edmonton-transit-system_20150902_0111_subgraph_tram.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8560;0;1;0;5
Clas;p;0;3col.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8240;0;0;0;3
Clas;p;0;3col.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8224;0;0;0;3
Clas;p;0;3col.lp_eisenbahnmuseum-bochum_20150521_1514_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8224;0;0;0;3
Clas;p;0;3col.lp_gautrain-management-agency_20111002_1801_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8400;0;0;0;3
Clas;p;0;3col.lp_gautrain-management-agency_20111002_1801_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8400;0;0;0;3
Clas;p;0;3col.lp_gautrain-management-agency_20111002_1801_subgraph_train.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8384;0;0;0;3
Clas;p;0;3col.lp_gbrail.info_20130817_2226_subgraph_metro+tram.gml.lparse.undirected.bz2;20;0.002;0;0;0.0;0.0;8512;0;1;0;21
Clas;p;0;3col.lp_gbrail.info_20130817_2226_subgraph_metro.gml.lparse.undirected.bz2;20;0.002;0;0;0.0;0.0;8480;0;1;0;21
Clas;p;0;3col.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.005;0;0;0.0;0.0;8672;0;0;0;3
Clas;p;0;3col.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_metro.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8496;0;0;0;5
Clas;p;0;3col.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.005;0;0;0.0;0.0;8704;0;0;0;3
Clas;p;0;3col.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_train+metro.gml.lparse.undirected.bz2;4;0.002;0;0;0.0;0.0;8480;0;0;0;5
Clas;p;0;3col.lp_greater-cleveland-regional-transit-authority_20140529_0333_subgraph_tram.gml.lparse.undirected.bz2;4;0.004;0;0;0.0;0.0;8672;0;0;0;5
Clas;p;0;3col.lp_guy@connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_guy@connectoos.com_20150906_0927_subgraph_metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8368;0;0;0;3
Clas;p;0;3col.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8352;0;0;0;3
Clas;p;0;3col.lp_hampton-roads-transit-hrt_20150930_1511_subgraph_tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8368;0;0;0;3
Clas;p;0;3col.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8368;0;0;0;3
Clas;p;0;3col.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8352;0;0;0;3
Clas;p;0;3col.lp_hillsborough-area-regional-transit_20151217_1013_subgraph_tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8352;0;0;0;3
Clas;p;0;3col.lp_kanbeaya_20140921_0030_subgraph_train+metro+tram.gml.lparse.undirected.bz2;16;0.007;0;0;0.01;0.0;9152;0;0;0;17
Clas;p;0;3col.lp_kanbeaya_20140921_0030_subgraph_train+metro.gml.lparse.undirected.bz2;16;0.007;0;0;0.0;0.0;9152;0;0;0;17
Clas;p;0;3col.lp_kanbeaya_20140921_0030_subgraph_train.gml.lparse.undirected.bz2;16;0.006;0;0;0.01;0.0;9136;0;0;0;17
Clas;p;0;3col.lp_kingcounty-archiver_20151217_1106_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.003;0;0;0.0;0.0;8624;0;0;0;5
Clas;p;0;3col.lp_kingcounty-archiver_20151217_1106_subgraph_train+metro+tram.gml.lparse.undirected.bz2;4;0.003;0;0;0.0;0.0;8640;0;0;0;5
Clas;p;0;3col.lp_kingcounty-archiver_20151217_1106_subgraph_tram.gml.lparse.undirected.bz2;4;0.003;0;0;0.0;0.0;8624;0;0;0;5
Clas;p;0;3col.lp_la-metro_20101211_0848_subgraph_metro+tram.gml.lparse.undirected.bz2;12;0.007;0;0;0.0;0.0;9360;0;1;0;13
Clas;p;0;3col.lp_la-metro_20101211_0848_subgraph_metro.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8448;0;0;0;3
Clas;p;0;3col.lp_la-metro_20101211_0848_subgraph_train+metro+tram.gml.lparse.undirected.bz2;12;0.007;0;0;0.0;0.0;9344;0;1;0;13
Clas;p;0;3col.lp_la-metro_20101211_0848_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8448;0;0;0;3
Clas;p;0;3col.lp_la-metro_20101211_0848_subgraph_tram.gml.lparse.undirected.bz2;24;0.006;0;0;0.0;0.0;9024;0;1;0;25
Clas;p;0;3col.lp_mariaspringfieldsmith_20150921_1346_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_mariaspringfieldsmith_20150921_1346_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_mariaspringfieldsmith_20150921_1346_subgraph_tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_metro-bilbao_20110407_1059_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8688;0;0;0;3
Clas;p;0;3col.lp_metro-bilbao_20110407_1059_subgraph_metro.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8704;0;0;0;3
Clas;p;0;3col.lp_metro-bilbao_20110407_1059_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8720;0;0;0;3
Clas;p;0;3col.lp_metro-bilbao_20110407_1059_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8752;0;0;0;3
Clas;p;0;3col.lp_metro-st-louis_20130916_1522_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8672;0;0;0;3
Clas;p;0;3col.lp_metro-st-louis_20130916_1522_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8688;0;0;0;3
Clas;p;0;3col.lp_metro-st-louis_20130916_1522_subgraph_train.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8656;0;0;0;3
Clas;p;0;3col.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8672;0;0;0;3
Clas;p;0;3col.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_metro.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8704;0;0;0;3
Clas;p;0;3col.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8704;0;0;0;3
Clas;p;0;3col.lp_metropolitan-atlanta-rapid-transit-authority_20151217_1331_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.004;0;0;0.0;0.0;8688;0;0;0;3
Clas;p;0;3col.lp_mornington-railway_20141217_1316_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8240;0;0;0;3
Clas;p;0;3col.lp_mornington-railway_20141217_1316_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8256;0;0;0;3
Clas;p;0;3col.lp_mornington-railway_20141217_1316_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8240;0;0;0;3
Clas;p;0;3col.lp_mumbai-metro_20151216_1419_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8384;0;0;0;3
Clas;p;0;3col.lp_mumbai-metro_20151216_1419_subgraph_metro.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8384;0;0;0;3
Clas;p;0;3col.lp_mumbai-metro_20151216_1419_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8368;0;0;0;3
Clas;p;0;3col.lp_mumbai-metro_20151216_1419_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8384;0;0;0;3
Clas;p;0;3col.lp_mv-zrt-szchenyi-hegyi-gyermekvast_20110526_1715_subgraph_train+metro+tram.gml.lparse.undirected.bz2;20;0.002;0;0;0.0;0.0;8384;0;2;0;21
Clas;p;0;3col.lp_mv-zrt-szchenyi-hegyi-gyermekvast_20110526_1715_subgraph_train+metro.gml.lparse.undirected.bz2;20;0.002;0;0;0.0;0.0;8384;0;2;0;21
Clas;p;0;3col.lp_mv-zrt-szchenyi-hegyi-gyermekvast_20110526_1715_subgraph_train.gml.lparse.undirected.bz2;20;0.002;0;0;0.0;0.0;8384;0;2;0;21
Clas;p;0;3col.lp_nfta-metro_20151219_0131_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8432;0;0;0;3
Clas;p;0;3col.lp_nfta-metro_20151219_0131_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8416;0;0;0;3
Clas;p;0;3col.lp_nfta-metro_20151219_0131_subgraph_tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8416;0;0;0;3
Clas;p;0;3col.lp_north-county-transit-district_20150930_1532_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8448;0;0;0;3
Clas;p;0;3col.lp_north-county-transit-district_20150930_1532_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8528;0;0;0;3
Clas;p;0;3col.lp_north-county-transit-district_20150930_1532_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;0;0;3
Clas;p;0;3col.lp_north-county-transit-district_20150930_1532_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8304;0;0;0;3
Clas;p;0;3col.lp_north-county-transit-district_20150930_1532_subgraph_tram.gml.lparse.undirected.bz2;2;0.002;0;0;0.0;0.0;8432;0;0;0;3
Clas;p;0;3col.lp_oc-transpo_20131119_1910_subgraph_train+metro+tram.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8288;0;0;0;3
Clas;p;0;3col.lp_oc-transpo_20131119_1910_subgraph_train+metro.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8272;0;0;0;3
Clas;p;0;3col.lp_oc-transpo_20131119_1910_subgraph_train.gml.lparse.undirected.bz2;2;0.001;0;0;0.0;0.0;8272;0;0;0;3
Clas;p;0;3col.lp_patco_20151202_1719_subgraph_train+metro+tram.gml.lparse.undirected.bz2;70;0.002;0;0;0.0;0.0;8688;0;2;0;71
Clas;p;0;3col.lp_patco_20151202_1719_subgraph_train+metro.gml.lparse.undirected.bz2;70;0.002;0;0;0.0;0.0;8688;0;2;0;71
Clas;p;0;3col.lp_patco_20151202_1719_subgraph_train.gml.lparse.undirected.bz2;70;0.002;0;0;0.0;0.0;8704;0;2;0;71
DynASP;(PRIM);0;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.09;0.04;0.05;0.19;0.0;19680;6;0;0;0
DynASP;(PRIM);1881060079;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.08;0.04;0.05;0.19;0.0;19280;6;0;0;0
DynASP;(PRIM);2460733895;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.08;0.04;0.05;0.18;0.0;18624;6;0;0;0
DynASP;(INVPRIM);0;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.06;0.07;0.05;0.18;0.01;18304;6;0;0;0
DynASP;(INVPRIM);1881060079;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.06;0.04;0.05;0.16;0.0;17232;6;0;0;0
DynASP;(INVPRIM);2460733895;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.06;0.04;0.05;0.15;0.01;18304;6;0;0;0
DynASP;(INC);0;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.09;0.05;0.05;0.19;0.01;19744;6;0;0;0
DynASP;(INC);1881060079;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.08;0.05;0.05;0.18;0.0;19632;6;0;0;0
DynASP;(INC);2460733895;3col.lp_a1210993_20150717_0403_subgraph_metro+tram.gml.lparse.undirected.bz2;2;0.09;0.08;0.05;0.23;0.0;19696;6;0;0;0
DynASP;(PRIM);0;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.08;0.04;0.04;0.18;0.0;18496;6;0;0;0
DynASP;(PRIM);1881060079;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.09;0.04;0.05;0.19;0.0;19904;6;0;0;0
DynASP;(PRIM);2460733895;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.09;0.04;0.05;0.18;0.0;18720;6;0;0;0
DynASP;(INVPRIM);0;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.05;0.04;0.05;0.16;0.0;18368;6;0;0;0
DynASP;(INVPRIM);1881060079;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.05;0.04;0.05;0.16;0.0;18288;6;0;0;0
DynASP;(INVPRIM);2460733895;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.06;0.04;0.05;0.16;0.0;18304;6;0;0;0
DynASP;(INC);0;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.09;0.05;0.04;0.19;0.0;19632;6;0;0;0
DynASP;(INC);1881060079;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.09;0.04;0.05;0.19;0.0;19584;6;0;0;0
DynASP;(INC);2460733895;3col.lp_a1210993_20150717_0403_subgraph_tram.gml.lparse.undirected.bz2;2;0.08;0.04;0.05;0.19;0.0;19680;6;0;0;0
DynASP;(PRIM);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.31;0.20;0.20;0.71;0.0;27392;7;1;0;0
DynASP;(PRIM);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.28;0.18;0.17;0.64;0.0;28272;7;1;0;0
DynASP;(PRIM);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.23;0.17;0.18;0.59;0.0;26256;7;1;0;0
DynASP;(INVPRIM);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.14;0.17;0.17;0.5;0.0;22960;7;1;0;0
DynASP;(INVPRIM);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.15;0.17;0.17;0.5;0.0;22992;7;1;0;0
DynASP;(INVPRIM);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.19;0.21;0.23;0.66;0.0;22960;7;1;0;0
DynASP;(INC);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.29;0.20;0.22;0.73;0.0;30304;7;1;0;0
DynASP;(INC);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.26;0.18;0.16;0.6;0.01;31536;7;1;0;0
DynASP;(INC);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro+tram.gml.lparse.undirected.bz2;8;0.28;0.18;0.17;0.62;0.01;35168;7;1;0;0
DynASP;(PRIM);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.26;0.17;0.17;0.62;0.0;31344;7;1;0;0
DynASP;(PRIM);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.24;0.17;0.17;0.59;0.0;27776;7;1;0;0
DynASP;(PRIM);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.22;0.17;0.18;0.59;0.0;26944;7;1;0;0
DynASP;(INVPRIM);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.16;0.18;0.17;0.52;0.0;23008;7;1;0;0
DynASP;(INVPRIM);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.15;0.17;0.17;0.5;0.0;23072;7;1;0;0
DynASP;(INVPRIM);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.24;0.21;0.17;0.63;0.0;23072;7;1;0;0
DynASP;(INC);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.24;0.19;0.17;0.62;0.0;29520;7;1;0;0
DynASP;(INC);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.27;0.18;0.16;0.62;0.01;33152;7;1;0;0
DynASP;(INC);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train+metro.gml.lparse.undirected.bz2;8;0.35;0.23;0.21;0.81;0.01;32528;7;1;0;0
DynASP;(PRIM);0;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;8;0.24;0.17;0.18;0.6;0.01;27856;7;1;0;0
DynASP;(PRIM);1881060079;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;8;0.24;0.18;0.18;0.61;0.0;28800;7;1;0;0
DynASP;(PRIM);2460733895;3col.lp_agence-mtropolitaine-de-transport_20151217_1355_subgraph_train.gml.lparse.undirected.bz2;8;0.33;0.18;0.21;0.74;0.0;30832;7;1;0;0
